segment,orig_month_back,orig_date,seasoning0,income,score,ltv0,limit,util0,ead0,tenor_m,secured,collateral_type,pit_pd_base,ttc_pd,shock_pd,shock_lgd,shock_ead,stage_ifrs9,ECL_12m_EIR_t,ECL_life_EIR_t,ECL_stage_EIR_t,interest_gross_12m,interest_stage3_12m,vintage
Mortgage,46,2021-03-23,46,25898.470800590494,763.3893737223254,0.7576426497464744,786822.4006738771,0.8436826250971561,663828.388485783,81,1,property,0.022,0.018,0.0019913908209787208,0.7465923340345468,0.4541535528680272,Stage3,0.0,6699.88028982683,6699.88028982683,136001.84109102478,136001.84109102478,42
Mortgage,57,2020-04-27,57,34544.55577361135,759.735666050189,0.8521539110168025,834466.3897516457,0.7048387522514907,588164.2489483561,21,1,property,0.022,0.018,-0.758258550861185,-1.0909954295812627,-0.29949263100870105,Stage3,0.0,5318.041629493398,5318.041629493398,93812.1977072628,93812.1977072628,54
Mortgage,4,2024-09-03,4,26864.466346252797,738.6441771248114,0.40410340146196216,2285036.5492193853,0.7677222815175305,1754273.4729176513,68,1,property,0.022,0.018,-1.5213493740693353,-0.047087013341243225,1.4903299397818224,Stage3,0.0,200821.73504507003,200821.73504507003,354258.5087847138,354258.5087847138,0
Mortgage,57,2020-04-27,57,30886.28202886098,767.8728929768663,0.586854917646153,1395795.58766864,0.8218558553769543,1147142.7766347888,67,0,none,0.022,0.018,-0.8793573279570933,0.8982478574477057,-0.390015719950009,Stage2,0.0,0.0,0.0,231340.45995468248,231340.45995468248,54
Mortgage,35,2022-02-16,35,22438.37443775146,747.9391722280486,0.3629038109499943,1966234.5054141907,0.8689979302582822,1708653.7156073488,81,1,cash,0.022,0.018,0.27139443369749944,-0.5009928572831588,0.8093046416162939,Stage3,0.0,64375.540655096396,64375.540655096396,350060.42998505547,350060.42998505547,30
Mortgage,31,2022-06-16,31,27110.30211991048,743.6348043589028,0.834964633113091,1412920.72673783,0.8419817629736984,1189653.4844407975,97,1,none,0.022,0.018,-0.6585795074376737,0.723361542425077,0.292916082498765,Stage3,494200.3630419025,494200.3630419025,494200.3630419025,249001.0834794837,127454.0217445167,30
Mortgage,33,2022-04-17,33,26494.81119640917,721.1592804543078,0.703133649531614,1904681.0000923572,0.8158819792510252,1553994.9041971746,71,1,property,0.022,0.018,0.010196772953453653,-1.1870013599418214,0.33448197388087386,Stage3,0.0,208047.97644194547,208047.97644194547,322564.16295401327,322564.16295401327,30
Mortgage,6,2024-07-05,6,29952.521525263677,716.3205202594484,0.5273645450377967,2239870.7968989057,0.8945873958129219,2003760.183155206,64,1,none,0.022,0.018,0.5912928242860842,0.6183557256297051,0.4526375545846993,Stage3,1052390.6866780645,1052390.6866780645,1052390.6866780645,439014.5423551211,214034.45346874205,6
Mortgage,41,2021-08-20,41,34580.32858167247,709.1101505605013,0.5714312854187512,2756922.5543612316,0.7090861208242644,1954895.5194849279,73,1,property,0.022,0.018,-0.30890434886866996,-0.8582978067353786,-0.0028354183094636966,Stage3,417767.8954992368,417767.8954992368,417767.8954992368,398717.2319949467,272780.3285059061,36
Mortgage,47,2021-02-21,47,10721.019951970862,702.8453383123494,0.5954369855606301,637272.9617103697,0.8523739393333197,543194.8648036796,19,1,property,0.022,0.018,-0.8257548622532985,0.31608666524741336,1.7496197473076593,Stage2,0.0,0.0,0.0,64360.04118969745,64360.04118969745,42
Mortgage,9,2024-04-06,9,38561.94932260224,808.7547772080304,0.6033732262697432,1183640.7228284937,0.6321084804714063,748189.3387311961,123,1,property,0.022,0.018,-1.2929002109581667,0.9905573915744448,-2.037618715866336,Stage3,162510.74630286839,162510.74630286839,162510.74630286839,158305.41636979187,80614.33489853748,6
Mortgage,49,2020-12-23,49,61110.15274453531,765.6435031254852,0.3896380658441709,2773979.1965517164,0.9409427932866021,2610155.7337222965,40,1,property,0.022,0.018,0.3360064849955276,-1.1212539313270422,-0.47692322463727777,Stage2,0.0,0.0,0.0,493252.5066034185,493252.5066034185,48
Mortgage,16,2023-09-09,16,49843.713995712875,784.4042701604523,0.7848541267249856,2188188.842064041,0.7161951481286368,1567170.2318754862,57,1,property,0.022,0.018,-1.7128781464169458,-1.4283315750924948,-0.7826496631003268,Stage3,0.0,131364.94581149172,131364.94581149172,316887.4179217657,316887.4179217657,12
Mortgage,29,2022-08-15,29,25232.941574036697,778.3687749064145,0.5363208500876031,1088235.609382458,0.9081770197325626,988310.5724958099,32,1,property,0.022,0.018,0.24757933695842513,-0.030335344714827413,0.8630878135912096,Stage2,0.0,0.0,0.0,178852.33263553205,178852.33263553205,24
Mortgage,20,2023-05-12,20,55801.295643655845,746.3854706764697,0.4847887562609452,937292.4639632641,0.7181222087904482,673090.5345039408,140,1,property,0.022,0.018,-0.22672952062331317,-0.5106755944749202,-0.4481495594536729,Stage3,0.0,114463.21715472003,114463.21715472003,142220.6402761204,142220.6402761204,18
Mortgage,59,2020-02-27,59,25856.53343022015,798.5391242825882,0.7146545132137199,2178134.5708295954,0.5432940326199198,1183367.5145748693,35,1,none,0.022,0.018,-0.5420654928574945,0.9676765854022645,1.7096761003313694,Stage3,0.0,0.0,0.0,218226.8916583656,218226.8916583656,54
Mortgage,12,2024-01-07,12,41068.908217373224,731.8913186079706,0.7615740520038884,2314930.11899441,0.4834215771477314,1119087.1691110632,48,1,property,0.022,0.018,0.31939022773400316,-1.5616384810423045,-1.9957395464118666,Stage3,182749.67625295426,182749.67625295426,182749.67625295426,223373.37050936333,151910.1306155018,12
Mortgage,0,2025-01-01,0,13161.42345163343,740.5661787928226,0.5175799021210705,1891839.4093689283,0.9444670206304931,1786779.9304780236,65,1,property,0.022,0.018,0.5593624007261261,0.5937230836354804,-0.24047762042405363,Stage3,0.0,303349.0314691611,303349.0314691611,359310.2766445651,359310.2766445651,0
Mortgage,0,2025-01-01,0,46910.26881858902,672.2681928388106,0.33147135605593936,2982351.1587027223,0.6470551989448494,1929745.822317792,70,1,property,0.022,0.018,-0.5093565252212731,0.059941787632104046,0.2510281350525818,Stage3,0.0,125429.25271141114,125429.25271141114,390703.6106924573,390703.6106924573,0
Mortgage,46,2021-03-23,46,36392.20954719794,669.7422717832167,0.7058075190690841,2877621.9258103855,0.9631700928734093,2771639.377537348,94,1,property,0.022,0.018,0.38451620080277416,-0.5259465823213985,0.9310478712784895,Stage3,487534.6069593183,487534.6069593183,487534.6069593183,576977.8317110004,344219.7291457674,42
Mortgage,32,2022-05-17,32,38493.05699960141,723.8331572271968,0.8085336084242578,1792057.7427963184,0.898751867709181,1610615.2433808902,100,1,property,0.022,0.018,0.8921197894116276,-0.6584483103105149,-0.3152420112154137,Stage3,0.0,78275.63163241016,78275.63163241016,334650.0561246961,334650.0561246961,30
Mortgage,37,2021-12-18,37,36582.01042485536,694.7978641560478,0.7165949445476476,1378677.0394996325,0.8605867341983072,1186471.1709371794,46,1,none,0.022,0.018,0.6862027356907138,0.36323392344507527,0.057189924370319646,Stage3,0.0,471347.1233066433,471347.1233066433,229613.81080756913,229613.81080756913,36
Mortgage,24,2023-01-12,24,79590.58615161793,748.4464247917631,0.5990001982249057,853458.3330240241,0.7680638678426349,655510.5083049596,79,1,property,0.022,0.018,-0.12466673945604669,0.9754921961952069,-1.519829319257173,Stage3,0.0,121470.17380459904,121470.17380459904,134043.49496748857,134043.49496748857,24
Mortgage,25,2022-12-13,25,52417.04945403748,782.5860245351088,0.7869144319484401,1276405.3528677386,0.7033206759698744,897722.2755905039,103,1,property,0.022,0.018,-0.450557724253295,0.31610625462380765,1.0208213702159217,Stage2,0.0,0.0,0.0,186849.450105749,186849.450105749,24
Mortgage,12,2024-01-07,12,49055.16593681824,700.9756349162426,0.6917053940515799,386401.77022354124,0.7059993866842744,272799.41279153805,27,1,property,0.022,0.018,-0.03377012449608468,-2.657797035661481,-1.2623384089775738,Stage3,0.0,14512.720699090405,14512.720699090405,47320.20583422448,47320.20583422448,12
Mortgage,58,2020-03-28,58,45854.031390782075,757.4648099493331,0.6637117749609143,2675584.7754936893,0.8485242244564428,2270298.4965932486,95,1,property,0.022,0.018,-1.8576235103381826,-1.621691741952574,-0.5143474493885603,Stage3,0.0,90281.52792720374,90281.52792720374,470241.6141347933,470241.6141347933,54
Mortgage,27,2022-10-14,27,84324.55813324229,683.4059833085247,0.6630956483867125,679708.4670848728,0.7128140020472304,484505.7126481564,90,1,none,0.022,0.018,-0.6838174827090184,-0.13439372017644,0.29598633473656966,Stage3,176130.10178402113,176130.10178402113,176130.10178402113,100004.1566443442,84334.84267911263,24
Mortgage,32,2022-05-17,32,32668.526946542395,702.7666114733731,0.6653401650977381,2085584.8683886076,0.8212877577635052,1712865.3201843745,83,0,none,0.022,0.018,0.04177967795030888,-0.8118518779374837,-1.6694877195299578,Stage3,0.0,701014.2859150094,701014.2859150094,351555.1626671099,351555.1626671099,30
Mortgage,36,2022-01-17,36,20267.596938689752,681.7158097530569,0.5001986197511461,440799.8604291715,0.8996351516579593,396559.0492880049,29,1,property,0.022,0.018,-0.5728317955162419,-0.9131181069612326,0.5708749657500346,Stage2,0.0,0.0,0.0,70105.97478484374,70105.97478484374,36
Mortgage,40,2021-09-19,40,74692.01563083607,742.7538781519083,0.6449672522109742,2150799.8618011847,0.747553655750663,1607838.2994774964,123,1,property,0.022,0.018,1.2544876240199812,0.5663298149436397,0.1140228392535873,Stage3,0.0,214962.00432167356,214962.00432167356,337777.83291482175,337777.83291482175,36
Mortgage,29,2022-08-15,29,29745.278591998907,767.9798801757797,0.7498074421067769,1741458.3005628875,0.6849750608855332,1192855.505457681,132,1,property,0.022,0.018,0.22854636403769474,-0.6017597857754671,0.5270266480532132,Stage3,0.0,108214.17481910776,108214.17481910776,254471.3778207409,254471.3778207409,24
Mortgage,56,2020-05-27,56,44719.72343817005,754.8677623332748,0.7131093643157118,2398857.368143687,0.763772980322664,1832182.4414360859,142,1,property,0.022,0.018,1.8568973493852596,-1.4302353031571604,-1.7640957539191835,Stage3,667471.3363318025,667471.3363318025,667471.3363318025,473826.8826844837,291771.7933575389,54
Mortgage,48,2021-01-22,48,45204.78422783999,761.746176818949,0.6238299412890274,2847882.711311199,0.7696960539403013,2192004.084981036,119,1,property,0.022,0.018,-0.41922508415412185,0.01809595234945551,-0.5559854037533317,Stage3,0.0,252874.6868332351,252874.6868332351,459763.5686718698,459763.5686718698,48
Mortgage,47,2021-02-21,47,26681.87894513239,699.2265015194315,0.7533820286847799,1986440.1153718561,0.7234183407037704,1437027.2121697145,32,1,property,0.022,0.018,0.32680543997887285,0.5322470817107413,-0.2926887410758087,Stage2,0.0,0.0,0.0,260055.5696861967,260055.5696861967,42
Mortgage,7,2024-06-05,7,20055.433049841213,687.3140837880775,0.8151657754581425,326487.6233916132,0.8210992932955535,268078.75683659845,51,1,property,0.022,0.018,-1.1825866583718534,-0.47453619532051405,-1.1284373305669164,Stage3,0.0,8957.415212079522,8957.415212079522,52489.82058860599,52489.82058860599,6
Mortgage,48,2021-01-22,48,56822.50259735399,702.6775796999675,0.6062532543348732,895966.2032504156,0.8915388701886572,798788.6965730963,107,1,property,0.022,0.018,0.3825945497905685,-1.2314534808762807,1.7365170862600927,Stage3,103036.0471450565,103036.0471450565,103036.0471450565,181596.90258081042,131645.8605583744,48
Mortgage,46,2021-03-23,46,61867.169825394834,658.2312215677446,0.7671847328593745,780575.0561522421,0.7558310888751655,589982.8946403426,93,1,property,0.022,0.018,0.571180849686286,-0.6161819135406891,1.3846644133521224,Stage3,78566.73713201481,78566.73713201481,78566.73713201481,122036.67918484479,102872.92320495105,42
Mortgage,55,2020-06-26,55,47381.6930661577,637.5654550847245,0.4560872439025212,1365044.765864133,0.88115395370354,1202814.5924235038,24,1,property,0.022,0.018,0.3266756920098605,0.3825558204410444,-0.8574248812340179,Stage3,0.0,0.0,0.0,201340.70351436912,201340.70351436912,54
Mortgage,0,2025-01-01,0,42997.72179816045,806.1997535280365,0.7474975352137627,1715661.9471587327,0.9590072397215419,1645332.2282399822,102,1,property,0.022,0.018,0.055719531499020127,-0.767045037507636,0.7284159216596143,Stage3,0.0,153747.70632541337,153747.70632541337,342261.6843101191,342261.6843101191,0
Mortgage,11,2024-02-06,11,20184.52454230333,721.3872358682396,0.7018367265229786,2795046.8949530055,0.7765522115106841,2170499.8475518273,91,1,property,0.022,0.018,0.8599881896884498,0.8130289418801335,-0.2223013569129052,Stage3,0.0,400577.88082996145,400577.88082996145,456278.4041251036,416628.330015289,6
Mortgage,4,2024-09-03,4,31591.41354376209,777.3290944838831,0.5391455697893845,1912537.1879310284,0.8010058880084883,1531953.5485679505,47,1,none,0.022,0.018,0.2769348544073942,-0.3887961793887813,-0.946305133466509,Stage3,0.0,338203.66363874375,338203.66363874375,296732.7416900095,296732.7416900095,0
Mortgage,23,2023-02-11,23,60460.14124662946,610.614174041186,0.651269550403347,2077501.3403190183,0.8580937722247309,1782690.961916281,70,1,property,0.022,0.018,-1.5129036852394533,-0.6114584733633385,0.262518831854655,Stage3,0.0,39629.6997811878,39629.6997811878,365157.9036436854,365157.9036436854,18
Mortgage,5,2024-08-04,5,26168.428894317476,728.0999951101799,0.566705543314798,1185975.1598967179,0.8988279508582531,1065987.622738756,50,0,none,0.022,0.018,-0.8047373293955936,-0.626378462129187,-0.5378492047358269,Stage2,0.0,0.0,0.0,180461.03667666583,180461.03667666583,0
Mortgage,24,2023-01-12,24,38398.5786793135,711.5091433565235,0.7579519288515584,1908991.7215435714,0.992772145160064,1895193.806489615,94,1,property,0.022,0.018,-0.7466122524948348,-0.7162732873533529,-0.293200898620211,Stage2,0.0,0.0,0.0,392284.7395153236,392284.7395153236,24
Mortgage,0,2025-01-01,0,44076.73800139841,767.0365408813847,0.6826843580633603,1636574.4370766843,0.7221539583663626,1181858.7078961292,20,1,property,0.022,0.018,-0.7816025008970695,0.9325583817056712,-0.1491833842754162,Stage3,113204.44144773127,113204.44144773127,113204.44144773127,185883.56695243507,153952.64747594314,0
Mortgage,24,2023-01-12,24,45078.006846032804,771.3484610541724,0.4588595405455986,2562601.1440487993,0.7743711316537889,1984404.3478943629,75,1,property,0.022,0.018,0.6831191475791765,1.5168548074233594,0.502311242524918,Stage3,0.0,257943.56347462782,257943.56347462782,404121.2638211898,404121.2638211898,24
Mortgage,0,2025-01-01,0,23615.948008960226,691.9863459882212,0.6547667032548365,2703508.5818817136,0.6040926872245335,1633169.764163512,121,1,none,0.022,0.018,-0.3269393637940429,-0.8338624584054956,-0.09686170745795286,Stage3,0.0,594223.2897458369,594223.2897458369,342829.55299399066,315632.7398379899,0
Mortgage,31,2022-06-16,31,34563.69470980995,779.1883895268351,0.7327841796193982,217417.9325498897,0.9405984238863743,204502.9646810603,36,1,vehicle,0.022,0.018,2.029479233425902,0.46182664392116296,2.5295116991507833,Stage3,32207.560729254303,32207.560729254303,32207.560729254303,38027.81319426384,29886.64755267496,30
Mortgage,41,2021-08-20,41,51805.70329143987,754.2946287117263,0.6226671725317547,518978.1390763054,0.8742042473768746,453692.8934762525,57,1,property,0.022,0.018,1.3717771472575584,2.2510539150220863,0.44227569795628646,Stage3,0.0,71533.51665866218,71533.51665866218,90414.91742570809,83530.53285014656,36
Mortgage,41,2021-08-20,41,79284.3129163548,761.3241352167299,0.6390848886418883,696585.1638034055,0.9192070517740937,640305.9947293025,54,1,property,0.022,0.018,-0.2656789752496225,-0.44191601546999926,0.32169356397030546,Stage3,144258.63335055264,144258.63335055264,144258.63335055264,127577.94913851767,77521.32326125205,36
Mortgage,2,2024-11-02,2,33168.402660790816,699.1825860088094,0.8370712112233117,145323.22303024487,0.8913025232448635,129526.95537293331,55,1,property,0.022,0.018,-0.3414301436233285,-0.3863375258662606,0.09874947839925242,Stage3,20445.146616538263,20445.146616538263,20445.146616538263,26253.19493623621,11433.552233536706,0
Mortgage,48,2021-01-22,48,43160.8372886257,801.6370633014661,0.7367645530313138,379125.1701417925,0.71254093636385,270142.20373193675,131,1,vehicle,0.022,0.018,0.2086648403567691,0.11262937285841293,0.06529826916039698,Stage3,0.0,36016.892677360345,36016.892677360345,56916.88430936727,52383.34399289156,48
Mortgage,18,2023-07-11,18,22313.290885832757,693.7815380074518,0.68494593775776,1536805.7116885777,0.6701339723790297,1029865.7163486484,113,1,property,0.022,0.018,1.1691695742629553,-0.8851794806530299,-0.5159036346163379,Stage3,216488.80120759777,216488.80120759777,216488.80120759777,217130.02186350667,110756.54065553099,18
Mortgage,59,2020-02-27,59,32796.911387245986,634.9948598703961,0.6969426707693851,1574114.6525274827,0.8784611938704389,1382798.6369482435,100,1,property,0.022,0.018,-1.3689680359454157,0.044860216003044164,-1.596410432870572,Stage3,190491.68291372215,190491.68291372215,190491.68291372215,322411.8193553047,51199.399902117,54
Mortgage,42,2021-07-21,42,29437.057272109658,693.7927580472905,0.6068401780638261,1609092.4083951896,0.6707160298307628,1079244.0717896419,30,1,property,0.022,0.018,1.4250343641998002,0.33989504876761434,-0.9299221522074007,Stage3,0.0,67979.02157995295,67979.02157995295,192403.16728111895,192403.16728111895,42
Mortgage,28,2022-09-14,28,81955.37669046177,664.6847820969881,0.49638939515983593,1797293.09995549,0.7751444285371101,1393161.7328786894,65,1,property,0.022,0.018,-0.1778633178446119,1.000308329639141,-0.195253628876603,Stage3,0.0,44847.041677544104,44847.041677544104,280156.117221074,280156.117221074,24
Mortgage,49,2020-12-23,49,49410.30000572388,777.0542744919528,0.8175558762265509,1078465.6090270977,0.6659867301645074,718243.7845508308,130,1,none,0.022,0.018,-0.44126816845866806,-0.3490602688241888,-0.9601960786750151,Stage3,0.0,210864.45547993598,210864.45547993598,151276.61725772146,151276.61725772146,48
